date,hour,rides
7/27/2022,1,145
7/27/2022,2,88
7/27/2022,3,81
7/27/2022,4,77
7/27/2022,5,188
7/27/2022,6,366
7/27/2022,7,733
7/27/2022,8,1090
7/27/2022,9,1170
7/27/2022,10,1225
7/27/2022,11,1186
7/27/2022,12,1276
7/27/2022,13,1381
7/27/2022,14,1445
7/27/2022,15,1461
7/27/2022,16,1338
7/27/2022,17,1409
7/27/2022,18,1542
7/27/2022,19,1364
7/27/2022,20,1066
7/27/2022,21,954
7/27/2022,22,759
7/27/2022,23,512
7/28/2022,0,372
7/28/2022,1,220
7/28/2022,2,110
7/28/2022,3,90
7/28/2022,4,110
7/28/2022,5,232
7/28/2022,6,424
7/28/2022,7,752
7/28/2022,8,1049
7/28/2022,9,1189
7/28/2022,10,1168
7/28/2022,11,1206
7/28/2022,12,1306
7/28/2022,13,1304
7/28/2022,14,1304
7/28/2022,15,1237
7/28/2022,16,1285
7/28/2022,17,1276
7/28/2022,18,1270
7/28/2022,19,1237
7/28/2022,20,1057
7/28/2022,21,916
7/28/2022,22,765
7/28/2022,23,698
7/29/2022,0,507
7/29/2022,1,318
7/29/2022,2,196
7/29/2022,3,112
7/29/2022,4,141
7/29/2022,5,237
7/29/2022,6,391
7/29/2022,7,552
7/29/2022,8,734
7/29/2022,9,896
7/29/2022,10,995
7/29/2022,11,1133
7/29/2022,12,1232
7/29/2022,13,1234
7/29/2022,14,1267
7/29/2022,15,1334
7/29/2022,16,1244
7/29/2022,17,1334
7/29/2022,18,1291
7/29/2022,19,1125
7/29/2022,20,1000
7/29/2022,21,876
7/29/2022,22,716
7/29/2022,23,704
7/30/2022,0,533
7/30/2022,1,457
7/30/2022,2,290
7/30/2022,3,201
7/30/2022,4,117
7/30/2022,5,140
7/30/2022,6,180
7/30/2022,7,278
7/30/2022,8,343
7/30/2022,9,548
7/30/2022,10,742
7/30/2022,11,857
7/30/2022,12,913
7/30/2022,13,944
7/30/2022,14,989
7/30/2022,15,1021
7/30/2022,16,967
7/30/2022,17,910
7/30/2022,18,963
7/30/2022,19,940
7/30/2022,20,834
7/30/2022,21,753
7/30/2022,22,685
7/30/2022,23,623
7/31/2022,0,456
7/31/2022,1,319
7/31/2022,2,248
7/31/2022,3,200
7/31/2022,4,128
7/31/2022,5,151
7/31/2022,6,169
7/31/2022,7,195
7/31/2022,8,239
7/31/2022,9,375
7/31/2022,10,501
7/31/2022,11,592
7/31/2022,12,677
7/31/2022,13,640
7/31/2022,14,668
7/31/2022,15,625
7/31/2022,16,641
7/31/2022,17,588
7/31/2022,18,594
7/31/2022,19,599
7/31/2022,20,522
7/31/2022,21,496
7/31/2022,22,386
7/31/2022,23,365
8/1/2022,0,340
8/1/2022,1,249
8/1/2022,2,131
8/1/2022,3,93
8/1/2022,4,171
8/1/2022,5,245
8/1/2022,6,423
8/1/2022,7,633
8/1/2022,8,857
8/1/2022,9,980
8/1/2022,10,1015
8/1/2022,11,1061
8/1/2022,12,1165
8/1/2022,13,1158
8/1/2022,14,1154
8/1/2022,15,1156
8/1/2022,16,1246
8/1/2022,17,1222
8/1/2022,18,1147
8/1/2022,19,962
8/1/2022,20,757
8/1/2022,21,649
8/1/2022,22,428
8/1/2022,23,316
8/2/2022,0,216
8/2/2022,1,103
8/2/2022,2,43
8/2/2022,3,46
8/2/2022,4,73
8/2/2022,5,150
8/2/2022,6,276
8/2/2022,7,569
8/2/2022,8,986
8/2/2022,9,1044
8/2/2022,10,967
8/2/2022,11,960
8/2/2022,12,1118
8/2/2022,13,1123
8/2/2022,14,1121
8/2/2022,15,1220
8/2/2022,16,1287
8/2/2022,17,1421
8/2/2022,18,1355
8/2/2022,19,1097
8/2/2022,20,870
8/2/2022,21,648
8/2/2022,22,487
8/2/2022,23,346
8/3/2022,0,172
8/3/2022,1,86
8/3/2022,2,52
8/3/2022,3,63
8/3/2022,4,71
8/3/2022,5,156
8/3/2022,6,317
8/3/2022,7,620
8/3/2022,8,1029
8/3/2022,9,1087
8/3/2022,10,1047
8/3/2022,11,1075
8/3/2022,12,1126
8/3/2022,13,1278
8/3/2022,14,1184
8/3/2022,15,1062
8/3/2022,16,1146
8/3/2022,17,1297
8/3/2022,18,1275
8/3/2022,19,1035
8/3/2022,20,875
8/3/2022,21,868
8/3/2022,22,734
8/3/2022,23,602
8/4/2022,0,464
8/4/2022,1,246
8/4/2022,2,118
8/4/2022,3,77
8/4/2022,4,97
8/4/2022,5,174
8/4/2022,6,325
8/4/2022,7,625
8/4/2022,8,1015
8/4/2022,9,1078
8/4/2022,10,1149
8/4/2022,11,1179
8/4/2022,12,1299
8/4/2022,13,1329
8/4/2022,14,1365
8/4/2022,15,1460
8/4/2022,16,1460
8/4/2022,17,1635
8/4/2022,18,1703
8/4/2022,19,1276
8/4/2022,20,1131
8/4/2022,21,1024
8/4/2022,22,867
8/4/2022,23,651
8/5/2022,0,537
8/5/2022,1,334
8/5/2022,2,163
8/5/2022,3,107
8/5/2022,4,114
8/5/2022,5,197
8/5/2022,6,295
8/5/2022,7,498
8/5/2022,8,781
8/5/2022,9,915
8/5/2022,10,1036
8/5/2022,11,1240
8/5/2022,12,1267
8/5/2022,13,1249
8/5/2022,14,1339
8/5/2022,15,1462
8/5/2022,16,1514
8/5/2022,17,1672
8/5/2022,18,1734
8/5/2022,19,1637
8/5/2022,20,1243
8/5/2022,21,1021
8/5/2022,22,891
8/5/2022,23,826
8/6/2022,0,743
8/6/2022,1,554
8/6/2022,2,370
8/6/2022,3,238
8/6/2022,4,152
8/6/2022,5,135
8/6/2022,6,191
8/6/2022,7,268
8/6/2022,8,381
8/6/2022,9,589
8/6/2022,10,830
8/6/2022,11,923
8/6/2022,12,1043
8/6/2022,13,1146
8/6/2022,14,1099
8/6/2022,15,1173
8/6/2022,16,1287
8/6/2022,17,1275
8/6/2022,18,1285
8/6/2022,19,1237
8/6/2022,20,1062
8/6/2022,21,951
8/6/2022,22,912
8/6/2022,23,744
8/7/2022,0,605
8/7/2022,1,472
8/7/2022,2,338
8/7/2022,3,207
8/7/2022,4,196
8/7/2022,5,192
8/7/2022,6,266
8/7/2022,7,307
8/7/2022,8,409
8/7/2022,9,514
8/7/2022,10,751
8/7/2022,11,838
8/7/2022,12,954
8/7/2022,13,979
8/7/2022,14,891
8/7/2022,15,955
8/7/2022,16,1037
8/7/2022,17,1093
8/7/2022,18,1039
8/7/2022,19,930
8/7/2022,20,828
8/7/2022,21,757
8/7/2022,22,636
8/7/2022,23,535
8/8/2022,0,366
8/8/2022,1,279
8/8/2022,2,162
8/8/2022,3,124
8/8/2022,4,149
8/8/2022,5,215
8/8/2022,6,370
8/8/2022,7,668
8/8/2022,8,1101
8/8/2022,9,1007
8/8/2022,10,967
8/8/2022,11,964
8/8/2022,12,1076
8/8/2022,13,1200
8/8/2022,14,1254
8/8/2022,15,1472
8/8/2022,16,1434
8/8/2022,17,1531
8/8/2022,18,1199
8/8/2022,19,966
8/8/2022,20,804
8/8/2022,21,793
8/8/2022,22,682
8/8/2022,23,542
8/9/2022,0,377
8/9/2022,1,196
8/9/2022,2,89
8/9/2022,3,60
8/9/2022,4,81
8/9/2022,5,162
8/9/2022,6,314
8/9/2022,7,588
8/9/2022,8,1028
8/9/2022,9,1104
8/9/2022,10,1070
8/9/2022,11,1054
8/9/2022,12,1219
8/9/2022,13,1186
8/9/2022,14,1190
8/9/2022,15,1214
8/9/2022,16,1320
8/9/2022,17,1410
8/9/2022,18,1351
8/9/2022,19,1146
8/9/2022,20,838
8/9/2022,21,791
8/9/2022,22,667
8/9/2022,23,471
8/10/2022,0,318
8/10/2022,1,162
8/10/2022,2,69
8/10/2022,3,60
8/10/2022,4,84
8/10/2022,5,165
8/10/2022,6,339
8/10/2022,7,619
8/10/2022,8,989
8/10/2022,9,1049
8/10/2022,10,993
8/10/2022,11,1045
8/10/2022,12,1187
8/10/2022,13,1213
8/10/2022,14,1251
8/10/2022,15,1313
8/10/2022,16,1444
8/10/2022,17,1484
8/10/2022,18,1382
8/10/2022,19,1206
8/10/2022,20,977
8/10/2022,21,833
8/10/2022,22,645
8/10/2022,23,485
8/11/2022,0,402
8/11/2022,1,299
8/11/2022,2,122
8/11/2022,3,105
8/11/2022,4,108
8/11/2022,5,162
8/11/2022,6,308
8/11/2022,7,632
8/11/2022,8,1020
8/11/2022,9,1033
8/11/2022,10,1018
8/11/2022,11,1082
8/11/2022,12,1147
8/11/2022,13,1177
8/11/2022,14,1203
8/11/2022,15,1177
8/11/2022,16,1337
8/11/2022,17,1495
8/11/2022,18,1474
8/11/2022,19,1328
8/11/2022,20,1174
8/11/2022,21,970
8/11/2022,22,784
8/11/2022,23,484
8/12/2022,0,408
8/12/2022,1,220
8/12/2022,2,128
8/12/2022,3,85
8/12/2022,4,101
8/12/2022,5,168
8/12/2022,6,332
8/12/2022,7,494
8/12/2022,8,718
8/12/2022,9,869
8/12/2022,10,1023
8/12/2022,11,1095
8/12/2022,12,1215
8/12/2022,13,1180
8/12/2022,14,1210
8/12/2022,15,1236
8/12/2022,16,1390
8/12/2022,17,1480
8/12/2022,18,1406
8/12/2022,19,1312
8/12/2022,20,984
8/12/2022,21,828
8/12/2022,22,688
8/12/2022,23,560
8/13/2022,0,469
8/13/2022,1,340
8/13/2022,2,254
8/13/2022,3,182
8/13/2022,4,137
8/13/2022,5,145
8/13/2022,6,200
8/13/2022,7,254
8/13/2022,8,378
8/13/2022,9,561
8/13/2022,10,793
8/13/2022,11,912
8/13/2022,12,950
8/13/2022,13,966
8/13/2022,14,1026
8/13/2022,15,1016
8/13/2022,16,1033
8/13/2022,17,1153
8/13/2022,18,1116
8/13/2022,19,1065
8/13/2022,20,961
8/13/2022,21,919
8/13/2022,22,802
8/13/2022,23,688
8/14/2022,0,640
8/14/2022,1,508
8/14/2022,2,364
8/14/2022,3,249
8/14/2022,4,199
8/14/2022,5,193
8/14/2022,6,211
8/14/2022,7,239
8/14/2022,8,339
8/14/2022,9,490
8/14/2022,10,661
8/14/2022,11,783
8/14/2022,12,899
8/14/2022,13,936
8/14/2022,14,922
8/14/2022,15,891
8/14/2022,16,896
8/14/2022,17,878
8/14/2022,18,802
8/14/2022,19,840
8/14/2022,20,779
8/14/2022,21,565
8/14/2022,22,483
8/14/2022,23,375
8/15/2022,0,297
8/15/2022,1,158
8/15/2022,2,68
8/15/2022,3,52
8/15/2022,4,91
8/15/2022,5,181
8/15/2022,6,353
8/15/2022,7,580
8/15/2022,8,853
8/15/2022,9,975
8/15/2022,10,1038
8/15/2022,11,1028
8/15/2022,12,1239
8/15/2022,13,1269
8/15/2022,14,1323
8/15/2022,15,1322
8/15/2022,16,1394
8/15/2022,17,1472
8/15/2022,18,1444
8/15/2022,19,1178
8/15/2022,20,1060
8/15/2022,21,834
8/15/2022,22,544
8/15/2022,23,399
8/16/2022,0,357
8/16/2022,1,220
8/16/2022,2,106
8/16/2022,3,64
8/16/2022,4,66
8/16/2022,5,148
8/16/2022,6,296
8/16/2022,7,681
8/16/2022,8,1084
8/16/2022,9,1115
8/16/2022,10,1026
8/16/2022,11,1042
8/16/2022,12,1140
8/16/2022,13,1155
8/16/2022,14,1190
8/16/2022,15,1224
8/16/2022,16,1344
8/16/2022,17,1386
8/16/2022,18,1388
8/16/2022,19,1151
8/16/2022,20,952
8/16/2022,21,735
8/16/2022,22,568
8/16/2022,23,376
8/17/2022,0,222
8/17/2022,1,141
8/17/2022,2,69
8/17/2022,3,43
8/17/2022,4,92
8/17/2022,5,161
8/17/2022,6,349
8/17/2022,7,730
8/17/2022,8,1060
8/17/2022,9,1031
8/17/2022,10,978
8/17/2022,11,1033
8/17/2022,12,1197
8/17/2022,13,1269
8/17/2022,14,1246
8/17/2022,15,1292
8/17/2022,16,1378
8/17/2022,17,1435
8/17/2022,18,1426
8/17/2022,19,1343
8/17/2022,20,1043
8/17/2022,21,850
8/17/2022,22,685
8/17/2022,23,393
8/18/2022,0,299
8/18/2022,1,181
8/18/2022,2,67
8/18/2022,3,60
8/18/2022,4,90
8/18/2022,5,214
8/18/2022,6,386
8/18/2022,7,701
8/18/2022,8,1020
8/18/2022,9,1097
8/18/2022,10,1070
8/18/2022,11,1137
8/18/2022,12,1329
8/18/2022,13,1314
8/18/2022,14,1411
8/18/2022,15,1430
8/18/2022,16,1433
8/18/2022,17,1577
8/18/2022,18,1613
8/18/2022,19,1371
8/18/2022,20,1123
8/18/2022,21,897
8/18/2022,22,730
8/18/2022,23,559
8/19/2022,0,429
8/19/2022,1,288
8/19/2022,2,162
8/19/2022,3,105
8/19/2022,4,137
8/19/2022,5,199
8/19/2022,6,316
8/19/2022,7,572
8/19/2022,8,834
8/19/2022,9,882
8/19/2022,10,1038
8/19/2022,11,1165
8/19/2022,12,1370
8/19/2022,13,1231
8/19/2022,14,1287
8/19/2022,15,1448
8/19/2022,16,1583
8/19/2022,17,1673
8/19/2022,18,1776
8/19/2022,19,1686
8/19/2022,20,1174
8/19/2022,21,914
8/19/2022,22,808
8/19/2022,23,763
8/20/2022,0,662
8/20/2022,1,498
8/20/2022,2,311
8/20/2022,3,188
8/20/2022,4,124
8/20/2022,5,119
8/20/2022,6,179
8/20/2022,7,281
8/20/2022,8,376
8/20/2022,9,591
8/20/2022,10,765
8/20/2022,11,976
8/20/2022,12,1151
8/20/2022,13,1184
8/20/2022,14,1037
8/20/2022,15,1120
8/20/2022,16,1079
8/20/2022,17,1196
8/20/2022,18,1279
8/20/2022,19,1214
8/20/2022,20,1027
8/20/2022,21,836
8/20/2022,22,729
8/20/2022,23,773
8/21/2022,0,761
8/21/2022,1,538
8/21/2022,2,351
8/21/2022,3,264
8/21/2022,4,191
8/21/2022,5,205
8/21/2022,6,247
8/21/2022,7,305
8/21/2022,8,405
8/21/2022,9,589
8/21/2022,10,772
8/21/2022,11,920
8/21/2022,12,962
8/21/2022,13,962
8/21/2022,14,1001
8/21/2022,15,932
8/21/2022,16,964
8/21/2022,17,988
8/21/2022,18,961
8/21/2022,19,882
8/21/2022,20,795
8/21/2022,21,732
8/21/2022,22,531
8/21/2022,23,362
8/22/2022,0,295
8/22/2022,1,148
8/22/2022,2,101
8/22/2022,3,94
8/22/2022,4,146
8/22/2022,5,202
8/22/2022,6,364
8/22/2022,7,693
8/22/2022,8,948
8/22/2022,9,973
8/22/2022,10,1015
8/22/2022,11,1034
8/22/2022,12,1082
8/22/2022,13,1152
8/22/2022,14,1322
8/22/2022,15,1281
8/22/2022,16,1308
8/22/2022,17,1359
8/22/2022,18,1250
8/22/2022,19,974
8/22/2022,20,867
8/22/2022,21,755
8/22/2022,22,621
8/22/2022,23,456
8/23/2022,0,364
8/23/2022,1,197
8/23/2022,2,124
8/23/2022,3,73
8/23/2022,4,82
8/23/2022,5,131
8/23/2022,6,344
8/23/2022,7,701
8/23/2022,8,1098
8/23/2022,9,1134
8/23/2022,10,995
8/23/2022,11,1122
8/23/2022,12,1239
8/23/2022,13,1177
8/23/2022,14,1211
8/23/2022,15,1277
8/23/2022,16,1400
8/23/2022,17,1503
8/23/2022,18,1386
8/23/2022,19,1301
8/23/2022,20,1062
8/23/2022,21,757
8/23/2022,22,610
8/23/2022,23,514
8/24/2022,0,321
8/24/2022,1,145
8/24/2022,2,57
8/24/2022,3,50
8/24/2022,4,76
8/24/2022,5,166
8/24/2022,6,332
8/24/2022,7,761
8/24/2022,8,1101
8/24/2022,9,1138
8/24/2022,10,1016
8/24/2022,11,1119
8/24/2022,12,1212
8/24/2022,13,1318
8/24/2022,14,1372
8/24/2022,15,1418
8/24/2022,16,1447
8/24/2022,17,1489
8/24/2022,18,1484
8/24/2022,19,1223
8/24/2022,20,976
8/24/2022,21,825
8/24/2022,22,650
8/24/2022,23,481
8/25/2022,0,324
8/25/2022,1,131
8/25/2022,2,75
8/25/2022,3,62
8/25/2022,4,98
8/25/2022,5,186
8/25/2022,6,415
8/25/2022,7,722
8/25/2022,8,1058
8/25/2022,9,1196
8/25/2022,10,1053
8/25/2022,11,1147
8/25/2022,12,1353
8/25/2022,13,1346
8/25/2022,14,1317
8/25/2022,15,1422
8/25/2022,16,1457
8/25/2022,17,1452
8/25/2022,18,1453
8/25/2022,19,1303
8/25/2022,20,1153
8/25/2022,21,962
8/25/2022,22,633
8/25/2022,23,436
8/26/2022,0,339
8/26/2022,1,193
8/26/2022,2,79
8/26/2022,3,70
8/26/2022,4,119
8/26/2022,5,190
8/26/2022,6,394
8/26/2022,7,618
8/26/2022,8,831
8/26/2022,9,885
8/26/2022,10,939
8/26/2022,11,1074
8/26/2022,12,1177
8/26/2022,13,1230
8/26/2022,14,1290
8/26/2022,15,1314
8/26/2022,16,1367
8/26/2022,17,1476
8/26/2022,18,1436
8/26/2022,19,1233
8/26/2022,20,1016
8/26/2022,21,772
8/26/2022,22,683
8/26/2022,23,569
8/27/2022,0,507
8/27/2022,1,428
8/27/2022,2,240
8/27/2022,3,161
8/27/2022,4,113
8/27/2022,5,123
8/27/2022,6,185
8/27/2022,7,231
8/27/2022,8,342
8/27/2022,9,487
8/27/2022,10,714
8/27/2022,11,711
8/27/2022,12,859
8/27/2022,13,910
8/27/2022,14,963
8/27/2022,15,872
8/27/2022,16,1033
8/27/2022,17,1109
8/27/2022,18,1101
8/27/2022,19,1058
8/27/2022,20,883
8/27/2022,21,805
8/27/2022,22,703
8/27/2022,23,608
8/28/2022,0,603
8/28/2022,1,414
8/28/2022,2,305
8/28/2022,3,222
8/28/2022,4,181
8/28/2022,5,177
8/28/2022,6,228
8/28/2022,7,268
8/28/2022,8,346
8/28/2022,9,506
8/28/2022,10,668
8/28/2022,11,782
8/28/2022,12,895
8/28/2022,13,862
8/28/2022,14,981
8/28/2022,15,853
8/28/2022,16,822
8/28/2022,17,951
8/28/2022,18,928
8/28/2022,19,626
8/28/2022,20,685
8/28/2022,21,799
8/28/2022,22,684
8/28/2022,23,471
8/29/2022,0,349
8/29/2022,1,238
8/29/2022,2,103
8/29/2022,3,63
8/29/2022,4,79
8/29/2022,5,177
8/29/2022,6,309
8/29/2022,7,655
8/29/2022,8,980
8/29/2022,9,996
8/29/2022,10,943
8/29/2022,11,924
8/29/2022,12,1152
8/29/2022,13,1230
8/29/2022,14,1064
8/29/2022,15,1070
8/29/2022,16,1161
8/29/2022,17,1200
8/29/2022,18,1174
8/29/2022,19,1030
8/29/2022,20,831
8/29/2022,21,733
8/29/2022,22,516
8/29/2022,23,372
8/30/2022,0,340
8/30/2022,1,237
8/30/2022,2,144
8/30/2022,3,77
8/30/2022,4,88
8/30/2022,5,137
8/30/2022,6,315
8/30/2022,7,766
8/30/2022,8,1109
8/30/2022,9,1125
8/30/2022,10,1004
8/30/2022,11,1023
8/30/2022,12,1108
8/30/2022,13,1147
8/30/2022,14,1154
8/30/2022,15,1182
8/30/2022,16,1250
8/30/2022,17,1217
8/30/2022,18,1117
8/30/2022,19,930
8/30/2022,20,798
8/30/2022,21,601
8/30/2022,22,455
8/30/2022,23,338
8/31/2022,0,202
8/31/2022,1,99
8/31/2022,2,71
8/31/2022,3,52
8/31/2022,4,78
8/31/2022,5,156
8/31/2022,6,339
8/31/2022,7,723
8/31/2022,8,1029
8/31/2022,9,955
8/31/2022,10,929
8/31/2022,11,954
8/31/2022,12,1078
8/31/2022,13,1083
8/31/2022,14,1126
8/31/2022,15,1181
8/31/2022,16,1241
8/31/2022,17,1316
8/31/2022,18,1287
8/31/2022,19,1035
8/31/2022,20,858
8/31/2022,21,731
8/31/2022,22,541
8/31/2022,23,316
9/1/2022,0,226
9/1/2022,1,146
9/1/2022,2,73
9/1/2022,3,40
9/1/2022,4,70
9/1/2022,5,142
9/1/2022,6,309
9/1/2022,7,715
9/1/2022,8,978
9/1/2022,9,1013
9/1/2022,10,880
9/1/2022,11,1025
9/1/2022,12,1154
9/1/2022,13,1224
9/1/2022,14,1295
9/1/2022,15,1347
9/1/2022,16,1377
9/1/2022,17,1407
9/1/2022,18,1328
9/1/2022,19,1151
9/1/2022,20,990
9/1/2022,21,801
9/1/2022,22,592
9/1/2022,23,477
9/2/2022,0,314
9/2/2022,1,216
9/2/2022,2,134
9/2/2022,3,93
9/2/2022,4,105
9/2/2022,5,159
9/2/2022,6,278
9/2/2022,7,546
9/2/2022,8,711
9/2/2022,9,853
9/2/2022,10,955
9/2/2022,11,1063
9/2/2022,12,1091
9/2/2022,13,1183
9/2/2022,14,1399
9/2/2022,15,1360
9/2/2022,16,1428
9/2/2022,17,1372
9/2/2022,18,1343
9/2/2022,19,1201
9/2/2022,20,934
9/2/2022,21,766
9/2/2022,22,633
9/2/2022,23,582
9/3/2022,0,503
9/3/2022,1,436
9/3/2022,2,262
9/3/2022,3,206
9/3/2022,4,110
9/3/2022,5,110
9/3/2022,6,158
9/3/2022,7,256
9/3/2022,8,369
9/3/2022,9,504
9/3/2022,10,643
9/3/2022,11,782
9/3/2022,12,850
9/3/2022,13,897
9/3/2022,14,1025
9/3/2022,15,1015
9/3/2022,16,1051
9/3/2022,17,1139
9/3/2022,18,1125
9/3/2022,19,999
9/3/2022,20,776
9/3/2022,21,670
9/3/2022,22,706
9/3/2022,23,664
9/4/2022,0,596
9/4/2022,1,443
9/4/2022,2,292
9/4/2022,3,196
9/4/2022,4,157
9/4/2022,5,103
9/4/2022,6,134
9/4/2022,7,199
9/4/2022,8,264
9/4/2022,9,458
9/4/2022,10,600
9/4/2022,11,691
9/4/2022,12,787
9/4/2022,13,845
9/4/2022,14,827
9/4/2022,15,931
9/4/2022,16,941
9/4/2022,17,963
9/4/2022,18,840
9/4/2022,19,825
9/4/2022,20,688
9/4/2022,21,639
9/4/2022,22,581
9/4/2022,23,496
9/5/2022,0,402
9/5/2022,1,214
9/5/2022,2,174
9/5/2022,3,144
9/5/2022,4,176
9/5/2022,5,174
9/5/2022,6,211
9/5/2022,7,242
9/5/2022,8,278
9/5/2022,9,383
9/5/2022,10,569
9/5/2022,11,693
9/5/2022,12,817
9/5/2022,13,809
9/5/2022,14,912
9/5/2022,15,862
9/5/2022,16,883
9/5/2022,17,795
9/5/2022,18,792
9/5/2022,19,825
9/5/2022,20,793
9/5/2022,21,595
9/5/2022,22,410
9/5/2022,23,347
9/6/2022,0,291
9/6/2022,1,148
9/6/2022,2,72
9/6/2022,3,75
9/6/2022,4,105
9/6/2022,5,187
9/6/2022,6,396
9/6/2022,7,719
9/6/2022,8,1097
9/6/2022,9,1086
9/6/2022,10,1040
9/6/2022,11,1004
9/6/2022,12,1202
9/6/2022,13,1194
9/6/2022,14,1277
9/6/2022,15,1291
9/6/2022,16,1282
9/6/2022,17,1429
9/6/2022,18,1158
9/6/2022,19,1021
9/6/2022,20,924
9/6/2022,21,616
9/6/2022,22,440
9/6/2022,23,304
9/7/2022,0,228
9/7/2022,1,133
9/7/2022,2,74
9/7/2022,3,57
9/7/2022,4,77
9/7/2022,5,150
9/7/2022,6,310
9/7/2022,7,736
9/7/2022,8,1158
9/7/2022,9,1118
9/7/2022,10,1012
9/7/2022,11,1141
9/7/2022,12,1202
9/7/2022,13,1259
9/7/2022,14,1280
9/7/2022,15,1330
9/7/2022,16,1380
9/7/2022,17,1438
9/7/2022,18,1360
9/7/2022,19,1163
9/7/2022,20,973
9/7/2022,21,737
9/7/2022,22,551
9/7/2022,23,370
9/8/2022,0,252
9/8/2022,1,128
9/8/2022,2,67
9/8/2022,3,52
9/8/2022,4,73
9/8/2022,5,142
9/8/2022,6,362
9/8/2022,7,731
9/8/2022,8,1153
9/8/2022,9,1134
9/8/2022,10,1068
9/8/2022,11,1127
9/8/2022,12,1294
9/8/2022,13,1295
9/8/2022,14,1306
9/8/2022,15,1405
9/8/2022,16,1380
9/8/2022,17,1590
9/8/2022,18,1531
9/8/2022,19,1393
9/8/2022,20,1170
9/8/2022,21,904
9/8/2022,22,712
9/8/2022,23,429
9/9/2022,0,366
9/9/2022,1,194
9/9/2022,2,89
9/9/2022,3,65
9/9/2022,4,107
9/9/2022,5,183
9/9/2022,6,368
9/9/2022,7,695
9/9/2022,8,887
9/9/2022,9,1063
9/9/2022,10,1047
9/9/2022,11,1113
9/9/2022,12,1260
9/9/2022,13,1425
9/9/2022,14,1441
9/9/2022,15,1403
9/9/2022,16,1368
9/9/2022,17,1554
9/9/2022,18,1607
9/9/2022,19,1550
9/9/2022,20,1230
9/9/2022,21,967
9/9/2022,22,804
9/9/2022,23,639
9/10/2022,0,521
9/10/2022,1,423
9/10/2022,2,233
9/10/2022,3,143
9/10/2022,4,117
9/10/2022,5,118
9/10/2022,6,208
9/10/2022,7,312
9/10/2022,8,441
9/10/2022,9,675
9/10/2022,10,843
9/10/2022,11,950
9/10/2022,12,1004
9/10/2022,13,1013
9/10/2022,14,1095
9/10/2022,15,1179
9/10/2022,16,1201
9/10/2022,17,1247
9/10/2022,18,1423
9/10/2022,19,1396
9/10/2022,20,1030
9/10/2022,21,851
9/10/2022,22,763
9/10/2022,23,654
9/11/2022,0,534
9/11/2022,1,376
9/11/2022,2,283
9/11/2022,3,188
9/11/2022,4,155
9/11/2022,5,178
9/11/2022,6,245
9/11/2022,7,376
9/11/2022,8,510
9/11/2022,9,697
9/11/2022,10,924
9/11/2022,11,989
9/11/2022,12,1000
9/11/2022,13,1091
9/11/2022,14,1069
9/11/2022,15,1267
9/11/2022,16,1251
9/11/2022,17,1129
9/11/2022,18,1141
9/11/2022,19,1045
9/11/2022,20,933
9/11/2022,21,876
9/11/2022,22,708
9/11/2022,23,490
9/12/2022,0,400
9/12/2022,1,183
9/12/2022,2,108
9/12/2022,3,80
9/12/2022,4,125
9/12/2022,5,250
9/12/2022,6,443
9/12/2022,7,740
9/12/2022,8,1199
9/12/2022,9,1256
9/12/2022,10,1293
9/12/2022,11,1349
9/12/2022,12,1429
9/12/2022,13,1396
9/12/2022,14,1493
9/12/2022,15,1572
9/12/2022,16,1557
9/12/2022,17,1608
9/12/2022,18,1660
9/12/2022,19,1464
9/12/2022,20,1195
9/12/2022,21,887
9/12/2022,22,653
9/12/2022,23,439
9/13/2022,0,293
9/13/2022,1,162
9/13/2022,2,81
9/13/2022,3,62
9/13/2022,4,63
9/13/2022,5,147
9/13/2022,6,387
9/13/2022,7,814
9/13/2022,8,1320
9/13/2022,9,1517
9/13/2022,10,1315
9/13/2022,11,1248
9/13/2022,12,1440
9/13/2022,13,1535
9/13/2022,14,1602
9/13/2022,15,1610
9/13/2022,16,1646
9/13/2022,17,1737
9/13/2022,18,1718
9/13/2022,19,1578
9/13/2022,20,1152
9/13/2022,21,964
9/13/2022,22,658
9/13/2022,23,439
9/14/2022,0,275
9/14/2022,1,150
9/14/2022,2,63
9/14/2022,3,50
9/14/2022,4,101
9/14/2022,5,228
9/14/2022,6,458
9/14/2022,7,829
9/14/2022,8,1192
9/14/2022,9,1352
9/14/2022,10,1343
9/14/2022,11,1445
9/14/2022,12,1630
9/14/2022,13,1628
9/14/2022,14,1758
9/14/2022,15,1690
9/14/2022,16,1636
9/14/2022,17,1798
9/14/2022,18,1777
9/14/2022,19,1652
9/14/2022,20,1374
9/14/2022,21,1043
9/14/2022,22,762
9/14/2022,23,558
9/15/2022,0,385
9/15/2022,1,179
9/15/2022,2,85
9/15/2022,3,80
9/15/2022,4,136
9/15/2022,5,225
9/15/2022,6,507
9/15/2022,7,801
9/15/2022,8,1103
9/15/2022,9,1340
9/15/2022,10,1333
9/15/2022,11,1385
9/15/2022,12,1518
9/15/2022,13,1617
9/15/2022,14,1677
9/15/2022,15,1656
9/15/2022,16,1683
9/15/2022,17,1761
9/15/2022,18,1787
9/15/2022,19,1659
9/15/2022,20,1406
9/15/2022,21,1089
9/15/2022,22,873
9/15/2022,23,702
9/16/2022,0,492
9/16/2022,1,267
9/16/2022,2,156
9/16/2022,3,93
9/16/2022,4,132
9/16/2022,5,247
